,Area,Element,Value,Unit,Value Extended
4267,Belgium-Luxembourg,Export Quantity,0.0,1000 Head,0.0
4268,Belgium-Luxembourg,Export Value,0.0,1000 US$,0.0
4269,Belgium-Luxembourg,Import Quantity,0.0,1000 Head,0.0
4270,Belgium-Luxembourg,Import Value,0.0,1000 US$,0.0
4271,Belgium-Luxembourg,Export Quantity,0.0,1000 Head,0.0
4272,Belgium-Luxembourg,Export Value,0.0,1000 US$,0.0
4273,Belgium-Luxembourg,Import Quantity,0.0,1000 Head,0.0
4274,Belgium-Luxembourg,Import Value,0.0,1000 US$,0.0
4275,Belgium-Luxembourg,Export Quantity,0.0,1000 Head,0.0
4276,Belgium-Luxembourg,Export Value,0.0,1000 US$,0.0
4277,Belgium-Luxembourg,Import Quantity,0.0,1000 Head,0.0
4278,Belgium-Luxembourg,Import Value,0.0,1000 US$,0.0
4279,Belgium-Luxembourg,Export Quantity,0.0,1000 Head,0.0
4280,Belgium-Luxembourg,Export Value,0.0,1000 US$,0.0
4471,Belize,Import Quantity,83.0,1000 Head,83000.0
4472,Belize,Import Value,278.0,1000 US$,278000.0
4473,Belize,Export Quantity,0.0,1000 Head,0.0
4474,Belize,Export Value,0.0,1000 US$,0.0
4475,Belize,Import Quantity,222.0,1000 Head,222000.0
4476,Belize,Import Value,367.0,1000 US$,367000.0
4477,Belize,Export Quantity,0.0,1000 Head,0.0
4478,Belize,Export Value,0.0,1000 US$,0.0
4479,Belize,Import Quantity,85.0,1000 Head,85000.0
4480,Belize,Import Value,364.0,1000 US$,364000.0
4481,Belize,Export Quantity,0.0,1000 Head,0.0
4482,Belize,Export Value,0.0,1000 US$,0.0
4483,Belize,Import Quantity,121.0,1000 Head,121000.0
4484,Belize,Import Value,403.0,1000 US$,403000.0
4485,Belize,Export Quantity,0.0,1000 Head,0.0
4486,Belize,Export Value,0.0,1000 US$,0.0
4487,Belize,Import Quantity,110.0,1000 Head,110000.0
4488,Belize,Import Value,444.0,1000 US$,444000.0
4489,Belize,Import Quantity,69.0,1000 Head,69000.0
4490,Belize,Import Value,304.0,1000 US$,304000.0
4491,Belize,Import Quantity,139.0,1000 Head,139000.0
4492,Belize,Import Value,601.0,1000 US$,601000.0
4493,Belize,Import Quantity,132.0,1000 Head,132000.0
4494,Belize,Import Value,665.0,1000 US$,665000.0
4634,Benin,Import Quantity,207.0,1000 Head,207000.0
4635,Benin,Import Value,53.0,1000 US$,53000.0
4636,Benin,Export Quantity,0.0,1000 Head,0.0
4637,Benin,Export Value,0.0,1000 US$,0.0
4638,Benin,Import Quantity,444.0,1000 Head,444000.0
4639,Benin,Import Value,67.0,1000 US$,67000.0
4640,Benin,Export Quantity,0.0,1000 Head,0.0
4641,Benin,Export Value,0.0,1000 US$,0.0
4642,Benin,Import Quantity,53.0,1000 Head,53000.0
4643,Benin,Import Value,43.0,1000 US$,43000.0
4644,Benin,Export Quantity,0.0,1000 Head,0.0
4645,Benin,Export Value,0.0,1000 US$,0.0
4646,Benin,Import Quantity,73.0,1000 Head,73000.0
4647,Benin,Import Value,82.0,1000 US$,82000.0
4648,Benin,Export Quantity,0.0,1000 Head,0.0
4649,Benin,Export Value,0.0,1000 US$,0.0
4650,Benin,Import Quantity,30.0,1000 Head,30000.0
4651,Benin,Import Value,197.0,1000 US$,197000.0
4652,Benin,Import Quantity,34.0,1000 Head,34000.0
4653,Benin,Import Value,271.0,1000 US$,271000.0
4654,Benin,Export Quantity,30.0,1000 Head,30000.0
4655,Benin,Export Value,8.0,1000 US$,8000.0
4656,Benin,Import Quantity,32.0,1000 Head,32000.0
4657,Benin,Import Value,267.0,1000 US$,267000.0
4658,Benin,Import Quantity,294.0,1000 Head,294000.0
4659,Benin,Import Value,355.0,1000 US$,355000.0
4790,Bermuda,Import Quantity,0.0,1000 Head,0.0
4791,Bermuda,Import Value,0.0,1000 US$,0.0
4792,Bermuda,Import Quantity,0.0,1000 Head,0.0
4793,Bermuda,Import Value,0.0,1000 US$,0.0
4794,Bermuda,Import Quantity,0.0,1000 Head,0.0
4795,Bermuda,Import Value,0.0,1000 US$,0.0
4796,Bermuda,Import Quantity,0.0,1000 Head,0.0
4797,Bermuda,Import Value,1.0,1000 US$,1000.0
4798,Bermuda,Import Quantity,0.0,1000 Head,0.0
4799,Bermuda,Import Value,2.0,1000 US$,2000.0
4800,Bermuda,Import Quantity,5.0,1000 Head,5000.0
4801,Bermuda,Import Value,7.0,1000 US$,7000.0
4802,Bermuda,Import Quantity,6.0,1000 Head,6000.0
4803,Bermuda,Import Value,8.0,1000 US$,8000.0
4804,Bermuda,Import Quantity,11.0,1000 Head,11000.0
4805,Bermuda,Import Value,20.0,1000 US$,20000.0
4949,Bhutan,Import Quantity,126.0,1000 Head,126000.0
4950,Bhutan,Import Value,140.0,1000 US$,140000.0
4951,Bhutan,Import Quantity,60.0,1000 Head,60000.0
4952,Bhutan,Import Value,38.0,1000 US$,38000.0
4953,Bhutan,Import Quantity,222.0,1000 Head,222000.0
4954,Bhutan,Import Value,282.0,1000 US$,282000.0
4955,Bhutan,Import Quantity,16.0,1000 Head,16000.0
4956,Bhutan,Import Value,90.0,1000 US$,90000.0
4957,Bhutan,Import Quantity,262.0,1000 Head,262000.0
4958,Bhutan,Import Value,168.0,1000 US$,168000.0
4959,Bhutan,Import Quantity,354.0,1000 Head,354000.0
4960,Bhutan,Import Value,270.0,1000 US$,270000.0
4961,Bhutan,Import Quantity,505.0,1000 Head,505000.0
4962,Bhutan,Import Value,360.0,1000 US$,360000.0
4963,Bhutan,Import Quantity,360.0,1000 Head,360000.0
4964,Bhutan,Import Value,370.0,1000 US$,370000.0
5106,Bolivia (Plurinational State of),Import Quantity,1090.0,1000 Head,1090000.0
5107,Bolivia (Plurinational State of),Import Value,3684.0,1000 US$,3684000.0
5108,Bolivia (Plurinational State of),Export Quantity,0.0,1000 Head,0.0
5109,Bolivia (Plurinational State of),Export Value,0.0,1000 US$,0.0
5110,Bolivia (Plurinational State of),Import Quantity,1342.0,1000 Head,1342000.0
5111,Bolivia (Plurinational State of),Import Value,4726.0,1000 US$,4726000.0
5112,Bolivia (Plurinational State of),Export Quantity,0.0,1000 Head,0.0
5113,Bolivia (Plurinational State of),Export Value,0.0,1000 US$,0.0
5114,Bolivia (Plurinational State of),Import Quantity,1421.0,1000 Head,1421000.0
5115,Bolivia (Plurinational State of),Import Value,5369.0,1000 US$,5369000.0
5116,Bolivia (Plurinational State of),Export Quantity,0.0,1000 Head,0.0
5117,Bolivia (Plurinational State of),Export Value,0.0,1000 US$,0.0
5118,Bolivia (Plurinational State of),Import Quantity,1623.0,1000 Head,1623000.0
5119,Bolivia (Plurinational State of),Import Value,6314.0,1000 US$,6314000.0
5120,Bolivia (Plurinational State of),Export Quantity,0.0,1000 Head,0.0
5121,Bolivia (Plurinational State of),Export Value,0.0,1000 US$,0.0
5122,Bolivia (Plurinational State of),Import Quantity,997.0,1000 Head,997000.0
5123,Bolivia (Plurinational State of),Import Value,4338.0,1000 US$,4338000.0
5124,Bolivia (Plurinational State of),Import Quantity,941.0,1000 Head,941000.0
5125,Bolivia (Plurinational State of),Import Value,4379.0,1000 US$,4379000.0
5126,Bolivia (Plurinational State of),Import Quantity,928.0,1000 Head,928000.0
5127,Bolivia (Plurinational State of),Import Value,4464.0,1000 US$,4464000.0
5128,Bolivia (Plurinational State of),Import Quantity,936.0,1000 Head,936000.0
5129,Bolivia (Plurinational State of),Import Value,4727.0,1000 US$,4727000.0
5290,Bosnia and Herzegovina,Import Quantity,1608.0,1000 Head,1608000.0
5291,Bosnia and Herzegovina,Import Value,2607.0,1000 US$,2607000.0
5292,Bosnia and Herzegovina,Export Quantity,824.0,1000 Head,824000.0
5293,Bosnia and Herzegovina,Export Value,1827.0,1000 US$,1827000.0
5294,Bosnia and Herzegovina,Import Quantity,2410.0,1000 Head,2410000.0
5295,Bosnia and Herzegovina,Import Value,3073.0,1000 US$,3073000.0
5296,Bosnia and Herzegovina,Export Quantity,1174.0,1000 Head,1174000.0
5297,Bosnia and Herzegovina,Export Value,2416.0,1000 US$,2416000.0
5298,Bosnia and Herzegovina,Import Quantity,1898.0,1000 Head,1898000.0
5299,Bosnia and Herzegovina,Import Value,2289.0,1000 US$,2289000.0
5300,Bosnia and Herzegovina,Export Quantity,1329.0,1000 Head,1329000.0
5301,Bosnia and Herzegovina,Export Value,2597.0,1000 US$,2597000.0
5302,Bosnia and Herzegovina,Import Quantity,888.0,1000 Head,888000.0
5303,Bosnia and Herzegovina,Import Value,1840.0,1000 US$,1840000.0
5304,Bosnia and Herzegovina,Export Quantity,1227.0,1000 Head,1227000.0
5305,Bosnia and Herzegovina,Export Value,2377.0,1000 US$,2377000.0
5306,Bosnia and Herzegovina,Import Quantity,632.0,1000 Head,632000.0
5307,Bosnia and Herzegovina,Import Value,2536.0,1000 US$,2536000.0
5308,Bosnia and Herzegovina,Export Quantity,1831.0,1000 Head,1831000.0
5309,Bosnia and Herzegovina,Export Value,2639.0,1000 US$,2639000.0
5310,Bosnia and Herzegovina,Import Quantity,2128.0,1000 Head,2128000.0
5311,Bosnia and Herzegovina,Import Value,2375.0,1000 US$,2375000.0
5312,Bosnia and Herzegovina,Export Quantity,11803.0,1000 Head,11803000.0
5313,Bosnia and Herzegovina,Export Value,1404.0,1000 US$,1404000.0
5314,Bosnia and Herzegovina,Import Quantity,2371.0,1000 Head,2371000.0
5315,Bosnia and Herzegovina,Import Value,2344.0,1000 US$,2344000.0
5316,Bosnia and Herzegovina,Export Quantity,910.0,1000 Head,910000.0
5317,Bosnia and Herzegovina,Export Value,1120.0,1000 US$,1120000.0
5318,Bosnia and Herzegovina,Import Quantity,24491.0,1000 Head,24491000.0
5319,Bosnia and Herzegovina,Import Value,2605.0,1000 US$,2605000.0
5320,Bosnia and Herzegovina,Export Quantity,5654.0,1000 Head,5654000.0
5321,Bosnia and Herzegovina,Export Value,617.0,1000 US$,617000.0
5563,Botswana,Import Quantity,2381.0,1000 Head,2381000.0
5564,Botswana,Import Value,3616.0,1000 US$,3616000.0
5565,Botswana,Export Quantity,23.0,1000 Head,23000.0
5566,Botswana,Export Value,10.0,1000 US$,10000.0
5567,Botswana,Import Quantity,708.0,1000 Head,708000.0
5568,Botswana,Import Value,3229.0,1000 US$,3229000.0
5569,Botswana,Export Quantity,0.0,1000 Head,0.0
5570,Botswana,Export Value,0.0,1000 US$,0.0
5571,Botswana,Import Quantity,510.0,1000 Head,510000.0
5572,Botswana,Import Value,2685.0,1000 US$,2685000.0
5573,Botswana,Export Quantity,0.0,1000 Head,0.0
5574,Botswana,Export Value,0.0,1000 US$,0.0
5575,Botswana,Import Quantity,807.0,1000 Head,807000.0
5576,Botswana,Import Value,2934.0,1000 US$,2934000.0
5577,Botswana,Export Quantity,0.0,1000 Head,0.0
5578,Botswana,Export Value,1.0,1000 US$,1000.0
5579,Botswana,Import Quantity,715.0,1000 Head,715000.0
5580,Botswana,Import Value,2723.0,1000 US$,2723000.0
5581,Botswana,Import Quantity,1002.0,1000 Head,1002000.0
5582,Botswana,Import Value,2979.0,1000 US$,2979000.0
5583,Botswana,Import Quantity,649.0,1000 Head,649000.0
5584,Botswana,Import Value,2940.0,1000 US$,2940000.0
5585,Botswana,Export Quantity,0.0,1000 Head,0.0
5586,Botswana,Export Value,0.0,1000 US$,0.0
5587,Botswana,Import Quantity,872.0,1000 Head,872000.0
5588,Botswana,Import Value,3374.0,1000 US$,3374000.0
5589,Botswana,Export Quantity,89.0,1000 Head,89000.0
5590,Botswana,Export Value,29.0,1000 US$,29000.0
5849,Brazil,Import Quantity,118.0,1000 Head,118000.0
5850,Brazil,Import Value,2165.0,1000 US$,2165000.0
5851,Brazil,Export Quantity,19000.0,1000 Head,19000000.0
5852,Brazil,Export Value,34108.0,1000 US$,34108000.0
5853,Brazil,Import Quantity,95.0,1000 Head,95000.0
5854,Brazil,Import Value,3063.0,1000 US$,3063000.0
5855,Brazil,Export Quantity,25245.0,1000 Head,25245000.0
5856,Brazil,Export Value,37958.0,1000 US$,37958000.0
5857,Brazil,Import Quantity,57.0,1000 Head,57000.0
5858,Brazil,Import Value,1681.0,1000 US$,1681000.0
5859,Brazil,Export Quantity,22020.0,1000 Head,22020000.0
5860,Brazil,Export Value,43847.0,1000 US$,43847000.0
5861,Brazil,Import Quantity,156.0,1000 Head,156000.0
5862,Brazil,Import Value,2071.0,1000 US$,2071000.0
5863,Brazil,Export Quantity,21920.0,1000 Head,21920000.0
5864,Brazil,Export Value,51997.0,1000 US$,51997000.0
5865,Brazil,Import Quantity,264.0,1000 Head,264000.0
5866,Brazil,Import Value,7677.0,1000 US$,7677000.0
5867,Brazil,Export Quantity,16489.0,1000 Head,16489000.0
5868,Brazil,Export Value,54925.0,1000 US$,54925000.0
5869,Brazil,Import Quantity,73.0,1000 Head,73000.0
5870,Brazil,Import Value,1841.0,1000 US$,1841000.0
5871,Brazil,Export Quantity,15180.0,1000 Head,15180000.0
5872,Brazil,Export Value,60430.0,1000 US$,60430000.0
5873,Brazil,Import Quantity,81.0,1000 Head,81000.0
5874,Brazil,Import Value,4050.0,1000 US$,4050000.0
5875,Brazil,Export Quantity,15314.0,1000 Head,15314000.0
5876,Brazil,Export Value,65805.0,1000 US$,65805000.0
5877,Brazil,Import Quantity,40.0,1000 Head,40000.0
5878,Brazil,Import Value,1425.0,1000 US$,1425000.0
5879,Brazil,Export Quantity,17850.0,1000 Head,17850000.0
5880,Brazil,Export Value,69981.0,1000 US$,69981000.0
6062,British Virgin Islands,Import Quantity,3.0,1000 Head,3000.0
6063,British Virgin Islands,Import Value,48.0,1000 US$,48000.0
6064,British Virgin Islands,Import Quantity,3.0,1000 Head,3000.0
6065,British Virgin Islands,Import Value,49.0,1000 US$,49000.0
6066,British Virgin Islands,Import Quantity,4.0,1000 Head,4000.0
6067,British Virgin Islands,Import Value,56.0,1000 US$,56000.0
6068,British Virgin Islands,Import Quantity,3.0,1000 Head,3000.0
6069,British Virgin Islands,Import Value,46.0,1000 US$,46000.0
6232,Brunei Darussalam,Import Quantity,438.0,1000 Head,438000.0
6233,Brunei Darussalam,Import Value,530.0,1000 US$,530000.0
6234,Brunei Darussalam,Export Quantity,0.0,1000 Head,0.0
6235,Brunei Darussalam,Export Value,0.0,1000 US$,0.0
6236,Brunei Darussalam,Import Quantity,600.0,1000 Head,600000.0
6237,Brunei Darussalam,Import Value,712.0,1000 US$,712000.0
6238,Brunei Darussalam,Export Quantity,0.0,1000 Head,0.0
6239,Brunei Darussalam,Export Value,0.0,1000 US$,0.0
6240,Brunei Darussalam,Import Quantity,650.0,1000 Head,650000.0
6241,Brunei Darussalam,Import Value,854.0,1000 US$,854000.0
6242,Brunei Darussalam,Export Quantity,0.0,1000 Head,0.0
6243,Brunei Darussalam,Export Value,0.0,1000 US$,0.0
6244,Brunei Darussalam,Import Quantity,719.0,1000 Head,719000.0
6245,Brunei Darussalam,Import Value,893.0,1000 US$,893000.0
6246,Brunei Darussalam,Export Quantity,0.0,1000 Head,0.0
6247,Brunei Darussalam,Export Value,0.0,1000 US$,0.0
6248,Brunei Darussalam,Import Quantity,550.0,1000 Head,550000.0
6249,Brunei Darussalam,Import Value,623.0,1000 US$,623000.0
6250,Brunei Darussalam,Import Quantity,638.0,1000 Head,638000.0
6251,Brunei Darussalam,Import Value,772.0,1000 US$,772000.0
6252,Brunei Darussalam,Import Quantity,822.0,1000 Head,822000.0
6253,Brunei Darussalam,Import Value,872.0,1000 US$,872000.0
6254,Brunei Darussalam,Import Quantity,856.0,1000 Head,856000.0
6255,Brunei Darussalam,Import Value,1058.0,1000 US$,1058000.0
6532,Bulgaria,Import Quantity,2664.0,1000 Head,2664000.0
6533,Bulgaria,Import Value,5262.0,1000 US$,5262000.0
6534,Bulgaria,Export Quantity,17979.0,1000 Head,17979000.0
6535,Bulgaria,Export Value,8755.0,1000 US$,8755000.0
6536,Bulgaria,Import Quantity,5208.0,1000 Head,5208000.0
6537,Bulgaria,Import Value,7052.0,1000 US$,7052000.0
6538,Bulgaria,Export Quantity,20785.0,1000 Head,20785000.0
6539,Bulgaria,Export Value,9630.0,1000 US$,9630000.0
6540,Bulgaria,Import Quantity,2895.0,1000 Head,2895000.0
6541,Bulgaria,Import Value,5072.0,1000 US$,5072000.0
6542,Bulgaria,Export Quantity,24493.0,1000 Head,24493000.0
6543,Bulgaria,Export Value,10058.0,1000 US$,10058000.0
6544,Bulgaria,Import Quantity,3079.0,1000 Head,3079000.0
6545,Bulgaria,Import Value,6093.0,1000 US$,6093000.0
6546,Bulgaria,Export Quantity,20081.0,1000 Head,20081000.0
6547,Bulgaria,Export Value,8829.0,1000 US$,8829000.0
6548,Bulgaria,Import Quantity,1785.0,1000 Head,1785000.0
6549,Bulgaria,Import Value,4946.0,1000 US$,4946000.0
6550,Bulgaria,Export Quantity,21081.0,1000 Head,21081000.0
6551,Bulgaria,Export Value,9138.0,1000 US$,9138000.0
6552,Bulgaria,Import Quantity,1596.0,1000 Head,1596000.0
6553,Bulgaria,Import Value,4314.0,1000 US$,4314000.0
6554,Bulgaria,Export Quantity,25288.0,1000 Head,25288000.0
6555,Bulgaria,Export Value,9532.0,1000 US$,9532000.0
6556,Bulgaria,Import Quantity,1942.0,1000 Head,1942000.0
6557,Bulgaria,Import Value,4948.0,1000 US$,4948000.0
6558,Bulgaria,Export Quantity,24308.0,1000 Head,24308000.0
6559,Bulgaria,Export Value,9609.0,1000 US$,9609000.0
6560,Bulgaria,Import Quantity,1926.0,1000 Head,1926000.0
6561,Bulgaria,Import Value,4577.0,1000 US$,4577000.0
6562,Bulgaria,Export Quantity,30825.0,1000 Head,30825000.0
6563,Bulgaria,Export Value,11968.0,1000 US$,11968000.0
6847,Burkina Faso,Import Quantity,194.0,1000 Head,194000.0
6848,Burkina Faso,Import Value,99.0,1000 US$,99000.0
6849,Burkina Faso,Export Quantity,116.0,1000 Head,116000.0
6850,Burkina Faso,Export Value,58.0,1000 US$,58000.0
6851,Burkina Faso,Import Quantity,212.0,1000 Head,212000.0
6852,Burkina Faso,Import Value,140.0,1000 US$,140000.0
6853,Burkina Faso,Export Quantity,246.0,1000 Head,246000.0
6854,Burkina Faso,Export Value,126.0,1000 US$,126000.0
6855,Burkina Faso,Import Quantity,661.0,1000 Head,661000.0
6856,Burkina Faso,Import Value,266.0,1000 US$,266000.0
6857,Burkina Faso,Export Quantity,205.0,1000 Head,205000.0
6858,Burkina Faso,Export Value,91.0,1000 US$,91000.0
6859,Burkina Faso,Import Quantity,559.0,1000 Head,559000.0
6860,Burkina Faso,Import Value,759.0,1000 US$,759000.0
6861,Burkina Faso,Export Quantity,239.0,1000 Head,239000.0
6862,Burkina Faso,Export Value,117.0,1000 US$,117000.0
6863,Burkina Faso,Import Quantity,466.0,1000 Head,466000.0
6864,Burkina Faso,Import Value,635.0,1000 US$,635000.0
6865,Burkina Faso,Export Quantity,1167.0,1000 Head,1167000.0
6866,Burkina Faso,Export Value,142.0,1000 US$,142000.0
6867,Burkina Faso,Import Quantity,531.0,1000 Head,531000.0
6868,Burkina Faso,Import Value,321.0,1000 US$,321000.0
6869,Burkina Faso,Export Quantity,94.0,1000 Head,94000.0
6870,Burkina Faso,Export Value,12.0,1000 US$,12000.0
6871,Burkina Faso,Import Quantity,778.0,1000 Head,778000.0
6872,Burkina Faso,Import Value,344.0,1000 US$,344000.0
6873,Burkina Faso,Export Quantity,200.0,1000 Head,200000.0
6874,Burkina Faso,Export Value,70.0,1000 US$,70000.0
6875,Burkina Faso,Import Quantity,744.0,1000 Head,744000.0
6876,Burkina Faso,Import Value,233.0,1000 US$,233000.0
7101,Burundi,Import Quantity,71.0,1000 Head,71000.0
7102,Burundi,Import Value,169.0,1000 US$,169000.0
7103,Burundi,Export Quantity,0.0,1000 Head,0.0
7104,Burundi,Export Value,0.0,1000 US$,0.0
7105,Burundi,Import Quantity,68.0,1000 Head,68000.0
7106,Burundi,Import Value,83.0,1000 US$,83000.0
7107,Burundi,Export Quantity,0.0,1000 Head,0.0
7108,Burundi,Export Value,0.0,1000 US$,0.0
7109,Burundi,Import Quantity,78.0,1000 Head,78000.0
7110,Burundi,Import Value,121.0,1000 US$,121000.0
7111,Burundi,Export Quantity,1.0,1000 Head,1000.0
7112,Burundi,Export Value,1.0,1000 US$,1000.0
7113,Burundi,Import Quantity,179.0,1000 Head,179000.0
7114,Burundi,Import Value,251.0,1000 US$,251000.0
7115,Burundi,Export Quantity,4.0,1000 Head,4000.0
7116,Burundi,Export Value,3.0,1000 US$,3000.0
7117,Burundi,Import Quantity,15.0,1000 Head,15000.0
7118,Burundi,Import Value,71.0,1000 US$,71000.0
7119,Burundi,Export Quantity,1.0,1000 Head,1000.0
7120,Burundi,Export Value,2.0,1000 US$,2000.0
7121,Burundi,Import Quantity,63.0,1000 Head,63000.0
7122,Burundi,Import Value,52.0,1000 US$,52000.0
7123,Burundi,Export Quantity,1.0,1000 Head,1000.0
7124,Burundi,Export Value,1.0,1000 US$,1000.0
7125,Burundi,Import Quantity,17.0,1000 Head,17000.0
7126,Burundi,Import Value,58.0,1000 US$,58000.0
7127,Burundi,Export Quantity,0.0,1000 Head,0.0
7128,Burundi,Export Value,4.0,1000 US$,4000.0
7129,Burundi,Import Quantity,36.0,1000 Head,36000.0
7130,Burundi,Import Value,40.0,1000 US$,40000.0
7248,Cabo Verde,Import Quantity,219.0,1000 Head,219000.0
7249,Cabo Verde,Import Value,217.0,1000 US$,217000.0
7250,Cabo Verde,Import Quantity,148.0,1000 Head,148000.0
7251,Cabo Verde,Import Value,222.0,1000 US$,222000.0
7252,Cabo Verde,Import Quantity,144.0,1000 Head,144000.0
7253,Cabo Verde,Import Value,221.0,1000 US$,221000.0
7254,Cabo Verde,Import Quantity,141.0,1000 Head,141000.0
7255,Cabo Verde,Import Value,253.0,1000 US$,253000.0
7256,Cabo Verde,Import Quantity,141.0,1000 Head,141000.0
7257,Cabo Verde,Import Value,226.0,1000 US$,226000.0
7258,Cabo Verde,Import Quantity,137.0,1000 Head,137000.0
7259,Cabo Verde,Import Value,198.0,1000 US$,198000.0
7260,Cabo Verde,Import Quantity,254.0,1000 Head,254000.0
7261,Cabo Verde,Import Value,183.0,1000 US$,183000.0
7262,Cabo Verde,Import Quantity,115.0,1000 Head,115000.0
7263,Cabo Verde,Import Value,169.0,1000 US$,169000.0
7371,Cambodia,Import Quantity,42.0,1000 Head,42000.0
7372,Cambodia,Import Value,125.0,1000 US$,125000.0
7373,Cambodia,Export Quantity,0.0,1000 Head,0.0
7374,Cambodia,Export Value,0.0,1000 US$,0.0
7375,Cambodia,Import Quantity,125.0,1000 Head,125000.0
7376,Cambodia,Import Value,388.0,1000 US$,388000.0
7377,Cambodia,Export Quantity,0.0,1000 Head,0.0
7378,Cambodia,Export Value,0.0,1000 US$,0.0
7379,Cambodia,Import Quantity,85.0,1000 Head,85000.0
7380,Cambodia,Import Value,484.0,1000 US$,484000.0
7381,Cambodia,Export Quantity,0.0,1000 Head,0.0
7382,Cambodia,Export Value,0.0,1000 US$,0.0
7383,Cambodia,Import Quantity,136.0,1000 Head,136000.0
7384,Cambodia,Import Value,502.0,1000 US$,502000.0
7385,Cambodia,Export Quantity,0.0,1000 Head,0.0
7386,Cambodia,Export Value,0.0,1000 US$,0.0
